Participant_ID,Country,Partner,Gender,Town,District,Age_Group,Savings_Program,Leadership_Program,Agriculture_Program,Literacy_Program,n_Programs,FFS,FDS,Months_Enough_Food,Months_Insufficient_Food,Business_Plan,Management_Confidence,Sustainable_Ag_Practices,Minimum_Tillage,Soil_Covered,Crop_Rotation,All_Sustainable_Practices,Increased_Yield,Drought_Disease_Resistance,Sustainable_Useful,Literacy_Helped,Increased_Knowledge,Food_Ran_Out,Vegetables,Fruits
698,Tanzania,mud,male,Igala,Ukelewe,30_49,no,yes,yes,no,2,3,11,7,5,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
459,Tanzania,mud,female,Lagata,Bunda,30_49,yes,no,yes,yes,3,2,3,11,1,has_plan,confident,1,0,0,0,0,1,1,Useful,yes,0,NA,yes_everyone,no_one
363,Tanzania,mud,male,Kitembere,Serengeti,30_49,yes,no,yes,no,2,6,9,11,1,no_plan,not_confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
682,Tanzania,mud,male,Igalla,Ukerewe,50_plus,yes,no,no,yes,2,2,2,4,8,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,no_one
360,Tanzania,mud,female,Wagete,Serengeti,30_49,yes,yes,yes,no,3,3,6,12,0,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,0,NA,yes_everyone,no_one
62,Tanzania,mud,female,KWIKUBA,MUSOMA VIJIJINI,30_49,yes,no,no,no,1,3,3,8,4,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
646,Tanzania,mud,male,Kasuguti,Bunda,30_49,no,yes,yes,no,2,3,11,7,5,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
350,Tanzania,mud,female,Wagete,Serengeti,under_30,yes,no,no,no,1,3,10,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
110,Tanzania,mud,male,Kwikuba,Musoma vijijini,50_plus,no,no,yes,no,1,4,3,12,0,has_plan,confident,1,1,0,0,0,0,1,Useful,NA,0,NA,yes_everyone,no_one
648,Tanzania,mud,female,Kasuguti,Bunda,50_plus,yes,yes,no,no,2,3,11,7,5,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
556,Tanzania,mud,male,Kasubuti,Bunda,50_plus,yes,no,no,no,1,3,6,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
570,Tanzania,mud,male,Kasuguti,Bunda,30_49,no,yes,no,no,1,4,8,6,6,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes_everyone,no_one
407,Tanzania,mud,female,Ketembele,Serengeti,30_49,yes,no,yes,no,2,3,5,6,6,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,0,NA,no_one,no_one
483,Tanzania,mud,male,Ragata,Bunda,30_49,no,yes,yes,no,2,4,11,9,3,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
778,Tanzania,mud,female,Igala,UKEREWE,under_30,no,no,no,yes,1,2,4,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
338,Tanzania,mud,female,Katembele,Serengeti,under_30,yes,no,no,no,1,3,2,11,1,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
578,Tanzania,mud,female,KASUGUTI,BUNDA,30_49,no,yes,yes,no,2,2,2,10,2,no_plan,confident,1,0,0,1,0,0,1,Useful,NA,0,NA,no_one,no_one
179,Tanzania,mud,female,Bukabwa,Butiama,50_plus,yes,no,yes,no,2,2,5,8,4,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,0,NA,yes_everyone,no_one
552,Tanzania,mud,female,Ragata,Bunda,under_30,yes,no,no,no,1,3,6,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
482,Tanzania,mud,male,Ragata,Banda,50_plus,no,yes,yes,no,2,3,10,8,4,no_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
367,Tanzania,mud,female,Wagete,Seregeti,under_30,yes,no,yes,no,2,6,8,11,1,no_plan,not_confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
645,Tanzania,mud,female,Kasuguti,Bunda,50_plus,yes,no,no,no,1,3,11,6,6,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
516,Tanzania,mud,female,Ragata,Bunda,30_49,yes,no,no,no,1,3,5,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
684,Tanzania,mud,male,Igalla,Ukerewe,50_plus,no,no,yes,no,1,3,2,9,3,no_plan,not_confident,1,1,1,1,1,1,0,Useful,NA,0,NA,no_one,no_one
687,Tanzania,mud,female,Igalla,Ukerewe,30_49,yes,no,no,no,1,3,1,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
677,Tanzania,mud,female,Igalla,ukerewe,50_plus,yes,no,no,no,1,3,7,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
202,Tanzania,mud,male,Kwikuba,Musoma vijijini,50_plus,yes,no,yes,no,2,3,6,7,5,has_plan,confident,1,0,1,0,0,1,1,Useful,NA,0,NA,yes_everyone,no_one
173,Tanzania,mud,male,Bukabwa,Butiama,under_30,no,no,no,yes,1,2,2,7,5,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
348,Tanzania,mud,female,Ketembere,Serengeti,30_49,no,no,yes,no,1,3,5,7,5,no_plan,confident,1,0,0,1,0,0,0,Useful,NA,0,NA,yes_everyone,no_one
207,Tanzania,mud,male,Bukabwa,Butiama,30_49,no,no,yes,no,1,2,4,3,9,no_plan,confident,1,1,1,1,1,1,1,Useful,NA,0,no,yes_everyone,no_one
361,Tanzania,mud,male,Kitembere,Seen yet,30_49,yes,no,yes,no,2,7,9,10,2,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_others
209,Tanzania,mud,female,Bukabwa,Butiama,under_30,yes,no,yes,no,2,3,6,12,0,no_plan,confident,1,1,1,1,1,1,1,Useful,NA,0,NA,yes_everyone,no_one
477,Tanzania,mud,female,Lagata,Bunda,30_49,yes,no,no,no,1,2,3,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no_one,no_one
339,Tanzania,mud,female,Wagete,Serengeti,under_30,yes,no,yes,no,2,3,5,7,5,has_plan,confident,1,0,1,0,0,1,1,Useful,NA,1,NA,no_one,no_one
672,Tanzania,mud,male,Igalla,Ukerewe,under_30,yes,no,no,no,1,3,8,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
701,Tanzania,mud,female,Igala,Ukelewe,50_plus,no,no,yes,no,1,3,11,8,4,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
11,Tanzania,mud,male,Mwibagi,Butiama,30_49,yes,no,no,no,1,3,5,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
143,Tanzania,mud,male,Terita,Butiama,under_30,no,no,yes,yes,2,3,10,9,3,no_plan,not_confident,1,0,1,0,0,1,1,Useful,yes,1,NA,yes_everyone,yes_everyone
658,Tanzania,mud,male,Igara,Ukerewe,50_plus,yes,no,no,no,1,2,3,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
313,Tanzania,mud,male,Wagete,Serengeti,30_49,no,yes,no,no,1,3,2,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
213,Tanzania,mud,male,Bukabwa,Butiama,50_plus,yes,yes,no,no,2,6,11,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
780,Tanzania,mud,female,Igala,Ukerewe,30_49,no,no,no,yes,1,2,5,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,yes_everyone
101,Tanzania,mud,female,Terita,Butiama,30_49,yes,no,no,no,1,7,11,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
369,Tanzania,mud,female,Wegete,Serengeti,30_49,yes,yes,no,no,2,3,9,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
127,Tanzania,mud,male,Terita,Butiama,30_49,yes,no,no,no,1,3,8,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
30,Tanzania,mud,female,Terita,Butiama,50_plus,yes,no,no,no,1,3,4,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
310,Tanzania,mud,female,Bukabwa,Butiamaq,under_30,no,no,no,yes,1,3,2,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
675,Tanzania,mud,male,Igalla,Ukerewe,30_49,yes,no,no,no,1,3,8,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
689,Tanzania,mud,female,Igala,Ukerewe,30_49,yes,no,yes,yes,3,2,6,7,5,has_plan,confident,1,0,0,0,0,1,1,Useful,yes,1,NA,yes_everyone,no_one
464,Tanzania,mud,female,Kitembele,Serengeti,30_49,yes,no,no,no,1,2,6,5,7,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes_everyone,no_one
340,Tanzania,mud,female,Wagete,Serengeti,30_49,yes,no,yes,no,2,3,7,7,5,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,yes,yes_everyone,no_one
537,Tanzania,mud,male,Ragata,Bunda,50_plus,no,no,yes,no,1,3,4,8,4,no_plan,confident,1,0,0,1,0,1,0,Useful,NA,0,NA,yes_everyone,no_one
712,Tanzania,mud,female,Igala,Ukerewe,30_49,yes,no,yes,no,2,3,7,6,6,has_plan,confident,1,1,0,0,0,NA,1,Useful,NA,1,yes,yes_everyone,yes_everyone
107,Tanzania,mud,male,Kwikuba,Musoma vijijini,50_plus,yes,no,yes,no,2,4,2,10,2,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,0,NA,no_one,no_one
117,Tanzania,mud,male,Terita,Butiama,under_30,no,no,yes,no,1,3,10,9,3,has_plan,confident,1,0,1,0,0,1,1,Useful,NA,1,no,yes_everyone,yes_everyone
467,Tanzania,mud,female,Kitembele,Sengerema,30_49,yes,no,yes,no,2,2,5,6,6,has_plan,confident,1,0,1,0,0,1,1,Useful,NA,0,yes,no_one,no_one
315,Tanzania,mud,male,Ketembere,Serengeti,30_49,yes,yes,yes,no,3,3,11,8,4,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,NA,NA,yes_everyone,yes_everyone
342,Tanzania,mud,female,Katembele,Serengeti,30_49,yes,no,no,no,1,3,3,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
484,Tanzania,mud,female,Ragata,Bunda,50_plus,yes,yes,yes,no,3,3,11,8,4,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
341,Tanzania,mud,female,Wagete,Serengeti,30_49,yes,no,yes,no,2,3,6,7,5,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
699,Tanzania,mud,male,Igala,Ukelewe,50_plus,no,no,yes,no,1,3,11,7,5,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
106,Tanzania,mud,female,Terita,Butiama,30_49,yes,no,yes,no,2,2,5,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,Useful,NA,0,NA,no_one,yes_everyone
318,Tanzania,mud,male,Ketembere,Serengeti,50_plus,yes,no,yes,no,2,3,8,8,4,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
126,Tanzania,mud,female,Bungani,Butiama,30_49,yes,no,no,no,1,3,8,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
524,Tanzania,mud,female,Ragata,Bunda,under_30,no,no,yes,no,1,3,3,0,12,has_plan,confident,1,1,0,0,0,1,0,Useful,NA,0,no,no_one,no_one
359,Tanzania,mud,female,Wagete,Serengeti,30_49,yes,no,yes,no,2,3,3,10,2,has_plan,confident,1,0,0,0,0,1,0,Useful,NA,0,no,no_one,no_one
319,Tanzania,mud,male,Ketembere,Serengeti,30_49,no,yes,yes,no,2,3,10,7,5,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
553,Tanzania,mud,female,Ragata,Bunda,under_30,yes,no,no,no,1,3,4,7,5,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
518,Tanzania,mud,female,Rgata,Bunda,under_30,yes,no,no,no,1,2,2,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
243,Tanzania,mud,female,BUKABWA,BUTIAMA,50_plus,yes,yes,yes,no,3,3,3,9,3,has_plan,confident,1,1,0,0,0,1,1,Useful,NA,0,NA,no_one,no_one
125,Tanzania,mud,female,Terita,Butiama,30_49,yes,no,no,no,1,3,7,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
10,Tanzania,mud,female,Mwibagi,Butiama,30_49,yes,no,no,no,1,3,4,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
691,Tanzania,mud,female,Igala,Ukerewe,50_plus,yes,no,no,no,1,3,5,7,5,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
463,Tanzania,mud,female,Kitembele,Serengeti,50_plus,no,no,yes,no,1,2,5,4,8,has_plan,confident,1,0,1,0,0,1,0,Useful,NA,NA,no,yes_everyone,no_one
92,Tanzania,mud,male,Kwikuba,Musoma vijijini,50_plus,yes,no,no,no,1,6,11,6,6,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
634,Tanzania,mud,male,Kasuguti,Bunda,30_49,no,yes,yes,no,2,3,11,8,4,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
714,Tanzania,mud,female,Igala,Ukerewe,30_49,yes,no,yes,no,2,3,7,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,1,Useful,NA,1,NA,yes_everyone,yes_everyone
526,Tanzania,mud,male,Ragata,Bunda,30_49,yes,no,no,no,1,2,3,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
543,Tanzania,mud,female,RAGATA,BUNDA,50_plus,yes,no,no,no,1,2,2,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
308,Tanzania,mud,female,Katembele,Serengeti ò,30_49,yes,no,no,no,1,3,5,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
458,Tanzania,mud,male,Lagata,Bunda,30_49,yes,no,yes,no,2,1,3,2,10,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,0,no,no_one,no_one
637,Tanzania,mud,female,Sakuguti,Bunda,30_49,yes,no,yes,no,2,3,7,8,4,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
413,Tanzania,mud,male,Ketembele,Serengeti,30_49,no,yes,no,no,1,2,5,7,5,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
486,Tanzania,mud,female,Ragata,Bunda,30_49,yes,no,no,no,1,3,11,8,4,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
679,Tanzania,mud,female,Igalla,Ukerewe,30_49,yes,no,no,no,1,3,4,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
123,Tanzania,mud,female,Kwikuba,Musoma,50_plus,yes,no,yes,no,2,3,6,6,6,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,0,NA,yes_everyone,yes_everyone
304,Tanzania,mud,male,Bukabwa,Butiama,50_plus,yes,no,no,no,1,3,3,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
280,Honduras,alfalit,female,"Piedra blanca, Olanchito",Yoro,30_49,no,no,yes,no,1,5,10,12,0,has_plan,confident,1,0,1,1,0,0,1,Useful,NA,1,NA,yes_everyone,yes_everyone
198,Honduras,alfalit,female,Tepusteca,Yoro,under_30,no,no,no,yes,1,4,9,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
142,Honduras,alfalit,male,Olanchito,Yoro,30_49,yes,no,yes,no,2,6,6,9,3,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
241,Honduras,alfalit,female,"Piedras de Afilar, Olanchito",Yoro,50_plus,yes,no,yes,no,2,4,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
246,Honduras,alfalit,male,Piedras de afilar,Yoro,50_plus,yes,yes,yes,no,3,7,10,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
189,Honduras,alfalit,female,San Francisco,Yoro,30_49,yes,yes,no,no,2,7,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
268,Honduras,alfalit,female,"Olanchito, Buena Vista",Yoro,30_49,yes,no,yes,no,2,5,8,10,2,no_plan,confident,1,0,0,1,0,0,1,Useful,NA,1,no,no_one,yes_everyone
232,Honduras,alfalit,male,"La Esperanza, Olanchito",Yoro,30_49,yes,no,no,no,1,5,10,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
224,Honduras,alfalit,male,"La esperanza, olanchito",Yoro,30_49,yes,no,yes,no,2,6,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
144,Honduras,alfalit,male,"Gracias a Dios, Olanchito",Yoro,30_49,yes,yes,yes,no,3,6,10,12,0,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
266,Honduras,alfalit,female,Piedra blanca Olanchito,Yoro,30_49,no,no,yes,no,1,4,9,12,0,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
288,Honduras,alfalit,female,Piedra de afilar,Yoro,30_49,yes,no,yes,no,2,7,10,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
169,Honduras,alfalit,male,"Olanchito, El Coyolar",Yoro,50_plus,yes,no,no,no,1,6,8,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
167,Honduras,alfalit,female,"Olanchito, El Coyolar",Yoro,50_plus,yes,no,no,no,1,5,7,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
165,Honduras,alfalit,female,"Olanchito, El Coyolar",Yoro,50_plus,yes,no,no,no,1,5,10,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
259,Honduras,alfalit,female,"Buena vista, olanchito",Yoro,30_49,yes,no,yes,no,2,4,6,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
230,Honduras,alfalit,male,"La Esperanza, Olanchito",Yoro,30_49,yes,no,no,no,1,5,8,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
174,Honduras,alfalit,female,El coyolar,Yoro,30_49,yes,yes,yes,no,3,5,9,10,2,has_plan,confident,1,1,1,1,1,0,1,Useful,NA,1,NA,yes_everyone,no_one
200,Honduras,alfalit,male,Tepusteca,Yoro,under_30,no,no,no,yes,1,7,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,yes_everyone,yes_everyone
242,Honduras,alfalit,male,"Buena vista, Olanchito",Yoro,50_plus,yes,no,yes,no,2,5,8,9,3,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
187,Honduras,alfalit,male,"Briones, Olanchito",Yoro,50_plus,yes,yes,yes,no,3,7,10,12,0,no_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
192,Honduras,alfalit,male,Olanchito,Yoro,30_49,no,no,yes,no,1,6,10,12,0,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
205,Honduras,alfalit,female,Tepusteca,Yoro,under_30,no,no,no,yes,1,5,10,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
237,Honduras,alfalit,female,"Buena vista, Olanchito",Yoro,50_plus,no,no,yes,no,1,5,9,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
216,Honduras,alfalit,male,25 de mayo,Yoro,under_30,no,no,no,yes,1,4,6,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,yes_everyone,no_one
299,Honduras,alfalit,male,San carlos,Yoro,30_49,no,yes,no,no,1,4,10,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
297,Honduras,alfalit,female,Piedra de afilar,Yoro,under_30,yes,no,no,no,1,5,8,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
147,Honduras,alfalit,female,"El Coyolar, Olanchito",Yoro,30_49,no,yes,yes,no,2,5,8,12,0,has_plan,confident,1,0,0,0,0,0,0,Useful,NA,1,NA,yes_everyone,no_one
239,Honduras,alfalit,male,"Piedras de Afilar, Olanchito",Yoro,30_49,yes,yes,yes,no,3,6,11,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
277,Honduras,alfalit,male,"Pidra blanca, olanchito",Yoro,50_plus,yes,yes,yes,no,3,5,10,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
254,Honduras,alfalit,female,"Buena vista, olanchito",Yoro,under_30,no,no,yes,no,1,4,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
378,Honduras,alfalit,male,"San Carlos, Olanchito",Yoro,30_49,yes,yes,no,no,2,5,6,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
136,Honduras,alfalit,female,Olanchito,Yoro,30_49,yes,no,yes,no,2,7,9,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
123,Honduras,alfalit,female,"Las Minas, Aguan, Olanchito",Yoro,30_49,yes,yes,yes,no,3,4,9,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
131,Honduras,alfalit,male,Las minas de aguan,Yoro,50_plus,yes,yes,yes,no,3,4,9,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
272,Honduras,alfalit,female,"Olanchito, Buena Vista",Yoro,50_plus,yes,no,no,no,1,7,10,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
143,Honduras,alfalit,male,Olanchito,Yoro,30_49,yes,no,no,no,1,5,8,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
195,Honduras,alfalit,female,"Tepusteca, Olanchito",Yoro,under_30,no,no,no,yes,1,6,8,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
206,Honduras,alfalit,female,San luis,Yoro,30_49,no,no,no,yes,1,3,8,0,12,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,no,yes_everyone,no_one
210,Honduras,alfalit,female,"Tepusteca, Olanchito",Yoro,under_30,no,no,no,yes,1,5,8,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
213,Honduras,alfalit,male,"25 de noviembre, Olanchito",Yoro,under_30,no,no,no,yes,1,6,8,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
194,Honduras,alfalit,female,"Olanchito, Tepusteca",Yoro,under_30,no,no,no,yes,1,6,10,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,no,yes_everyone,yes_everyone
179,Honduras,alfalit,female,San francisco olanchito,Yoro,50_plus,yes,no,no,no,1,3,8,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
171,Honduras,alfalit,female,"Olanchito, San Francisco",Yoro,50_plus,yes,no,no,no,1,5,9,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,yes_everyone
286,Honduras,alfalit,male,Las minas aguan,Yoro,30_49,yes,yes,yes,no,3,5,8,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,no_one,yes_you
207,Honduras,alfalit,female,El agricultpr,Yoro,under_30,no,no,no,yes,1,5,8,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
289,Honduras,alfalit,female,Buena vista Olanchito,Yoro,under_30,no,no,no,yes,1,6,9,12,0,no_plan,not_confident,0,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,yes_everyone,yes_everyone
258,Honduras,alfalit,male,"Buena vista, olanchito",Yoro,under_30,yes,no,no,no,1,4,7,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
145,Honduras,alfalit,male,"Gracias a Dios, Olanchito",Yoro,30_49,yes,yes,yes,no,3,5,9,12,0,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
175,Honduras,alfalit,male,Coyolar,Yoro,30_49,yes,yes,yes,no,3,5,6,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,no_one,yes_everyone
162,Honduras,alfalit,male,"San Francisco, Olanchito",Yoro,50_plus,yes,yes,no,no,2,6,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
